id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_distance_km,speed_kmph,pickup_hour,pickup_dayofweek
id2941812,1,2016-01-14 16:24:59,2016-01-14 16:25:03,1,-73.9716567993164,40.78623962402344,-73.9716567993164,40.78623962402344,N,4,0.0,0.0,16,Thursday
id2397625,2,2016-02-25 06:52:42,2016-02-25 07:02:36,1,-73.89108276367188,40.747291564941406,-73.89108276367188,40.747291564941406,N,594,0.0,0.0,6,Thursday
id0926051,2,2016-05-05 23:38:21,2016-05-05 23:38:43,1,-73.93707275390625,40.76472091674805,-73.93707275390625,40.76472091674805,N,22,0.0,0.0,23,Thursday
id3336890,1,2016-03-08 04:24:26,2016-03-08 04:25:08,2,-74.12659454345702,40.56465530395508,-74.12659454345702,40.56465530395508,N,42,0.0,0.0,4,Tuesday
id1291768,2,2016-03-17 20:47:32,2016-03-17 20:52:07,1,-73.98831176757811,40.74910354614258,-73.98831176757811,40.74910354614258,N,275,0.0,0.0,20,Thursday
id3647087,2,2016-05-19 17:21:26,2016-05-19 17:30:14,2,-73.91098022460938,40.85007095336913,-73.91098022460938,40.85007095336913,N,528,0.0,0.0,17,Thursday
id3883139,2,2016-02-22 07:54:16,2016-02-22 07:58:27,1,-74.00547790527344,40.73312377929688,-74.00547790527344,40.73312377929688,N,251,0.0,0.0,7,Monday
id0094020,1,2016-05-04 01:23:18,2016-05-04 01:23:20,1,-73.98636627197266,40.74486541748047,-73.98636627197266,40.74486541748047,N,2,0.0,0.0,1,Wednesday
id3285159,2,2016-03-07 10:47:38,2016-03-07 10:47:43,1,-73.78826904296875,40.64162826538086,-73.78607940673827,40.642669677734375,N,5,0.21803998272895228,156.98878756484564,10,Monday
id0463204,2,2016-02-23 11:33:25,2016-02-23 11:43:41,2,-73.95736694335938,40.77437973022461,-73.95736694335938,40.77437973022461,N,616,0.0,0.0,11,Tuesday
id2545177,1,2016-05-05 16:16:38,2016-05-05 16:16:49,1,-73.92617797851561,40.745487213134766,-73.92617797851561,40.745487213134766,N,11,0.0,0.0,16,Thursday
id2187260,1,2016-05-14 12:44:52,2016-05-14 12:51:05,1,-73.9886703491211,40.74848175048828,-73.9886703491211,40.74848175048828,N,373,0.0,0.0,12,Saturday
id0736756,1,2016-01-10 03:14:24,2016-01-10 03:15:31,1,-73.71398162841797,40.66543960571289,-73.71398162841797,40.66543960571289,N,67,0.0,0.0,3,Sunday
id2302899,1,2016-04-10 18:52:09,2016-04-10 18:52:29,1,-73.8731918334961,40.77427673339844,-73.8731918334961,40.77427673339844,N,20,0.0,0.0,18,Sunday
id0105540,2,2016-05-03 12:17:39,2016-05-03 12:42:28,1,-73.97611236572266,40.765491485595696,-73.97611236572266,40.765491485595696,N,1489,0.0,0.0,12,Tuesday
id1724402,1,2016-05-17 06:34:59,2016-05-17 06:36:27,1,-73.96923065185547,40.79812240600586,-73.99925994873048,40.753772735595696,N,88,5.541940865246832,226.71576266918856,6,Tuesday
id0104855,2,2016-02-19 09:38:22,2016-02-19 09:47:38,1,-73.93039703369139,40.76131057739258,-73.93039703369139,40.76131057739258,N,556,0.0,0.0,9,Friday
id2766129,2,2016-05-01 19:28:27,2016-05-01 20:15:32,1,-73.79244995117188,40.66580581665039,-73.79244995117188,40.66580581665039,N,2825,0.0,0.0,19,Sunday
id3703063,2,2016-05-04 08:58:58,2016-05-04 09:19:59,1,-73.94484710693358,40.8088493347168,-73.94484710693358,40.8088493347168,N,1261,0.0,0.0,8,Wednesday
id1863722,1,2016-02-01 08:59:45,2016-02-01 09:23:11,1,-73.97650909423827,40.75032424926758,-73.97650909423827,40.75032424926758,N,1406,0.0,0.0,8,Monday
id0570139,1,2016-03-10 11:05:30,2016-03-10 11:05:35,1,-73.95835876464845,40.77861785888672,-73.95835876464845,40.77861785888672,N,5,0.0,0.0,11,Thursday
id2422540,1,2016-06-03 19:12:23,2016-06-03 19:12:32,1,-73.79379272460938,40.65646362304688,-73.79379272460938,40.65646362304688,N,9,0.0,0.0,19,Friday
id1953535,2,2016-05-29 22:28:33,2016-05-29 22:47:54,5,-73.9840316772461,40.76163101196289,-73.9840316772461,40.76163101196289,N,1161,0.0,0.0,22,Sunday
id0065125,1,2016-02-08 15:03:51,2016-02-08 15:10:41,1,-73.97151947021484,40.766151428222656,-73.97151947021484,40.766151428222656,N,410,0.0,0.0,15,Monday
id3649269,2,2016-05-18 18:53:52,2016-05-18 19:06:13,2,-73.93174743652342,40.86693572998047,-73.93174743652342,40.86693572998047,N,741,0.0,0.0,18,Wednesday
id0835357,2,2016-01-08 01:11:43,2016-01-08 01:21:20,1,-73.98755645751953,40.71993637084961,-73.98755645751953,40.71993637084961,N,577,0.0,0.0,1,Friday
id1692886,1,2016-04-24 03:05:11,2016-04-24 03:05:43,1,-74.06211090087889,40.73620223999024,-74.06211090087889,40.73620223999024,N,32,0.0,0.0,3,Sunday
id2704283,1,2016-03-23 16:55:13,2016-03-23 16:55:16,1,-73.94190216064453,40.665775299072266,-73.94190216064453,40.665775299072266,N,3,0.0,0.0,16,Wednesday
id1308237,2,2016-01-08 18:02:54,2016-01-08 18:21:41,5,-73.97740936279298,40.71287155151367,-73.97740936279298,40.71287155151367,N,1127,0.0,0.0,18,Friday
id3357355,2,2016-02-16 10:17:36,2016-02-16 10:25:56,3,-73.9325180053711,40.745338439941406,-73.9325180053711,40.745338439941406,N,500,0.0,0.0,10,Tuesday
id3033951,2,2016-06-18 01:30:33,2016-06-18 01:30:36,1,-74.00009155273438,40.7286491394043,-74.00009155273438,40.7286491394043,N,3,0.0,0.0,1,Saturday
id0977854,1,2016-01-04 23:16:14,2016-01-04 23:39:10,1,-73.99817657470702,40.735469818115234,-73.99817657470702,40.735469818115234,N,1376,0.0,0.0,23,Monday
id0063476,2,2016-06-02 12:08:33,2016-06-02 12:26:31,1,-73.99321746826173,40.76102066040039,-73.99321746826173,40.76102066040039,N,1078,0.0,0.0,12,Thursday
id0028938,1,2016-05-09 09:34:23,2016-05-09 09:34:42,1,-73.98944854736328,40.729995727539055,-73.98944854736328,40.729995727539055,N,19,0.0,0.0,9,Monday
id3726352,2,2016-02-08 08:22:51,2016-02-08 08:27:51,1,-73.99236297607422,40.7017707824707,-73.99236297607422,40.7017707824707,N,300,0.0,0.0,8,Monday
id3276705,2,2016-04-27 10:26:37,2016-04-27 10:29:56,1,-73.94728088378906,40.77108001708984,-73.94728088378906,40.77108001708984,N,199,0.0,0.0,10,Wednesday
id1515482,1,2016-02-03 08:21:27,2016-02-03 08:32:40,1,-73.9610595703125,40.76911926269531,-73.9610595703125,40.76911926269531,Y,673,0.0,0.0,8,Wednesday
id3387460,2,2016-06-24 11:01:40,2016-06-24 11:16:17,1,-73.93399810791014,40.725189208984375,-73.93399810791014,40.725189208984375,N,877,0.0,0.0,11,Friday
id3002938,1,2016-04-28 07:08:41,2016-04-28 07:19:37,4,-73.98440551757811,40.75965881347656,-73.98440551757811,40.75965881347656,N,656,0.0,0.0,7,Thursday
id0116753,1,2016-01-06 10:30:56,2016-01-06 10:31:40,1,-74.00379180908203,40.75299453735352,-74.00379180908203,40.75299453735352,N,44,0.0,0.0,10,Wednesday
id1784326,2,2016-05-23 09:02:57,2016-05-23 09:04:16,5,-74.19115447998048,40.6541862487793,-74.17013549804686,40.678253173828125,N,79,3.2100597758425846,146.28120497510514,9,Monday
id0565832,1,2016-04-11 10:39:03,2016-04-11 10:39:45,1,-73.87740325927734,40.77176284790039,-73.87740325927734,40.77176284790039,N,42,0.0,0.0,10,Monday
id0484322,2,2016-03-18 21:46:58,2016-03-18 21:48:46,6,-74.00910186767578,40.653018951416016,-74.00910186767578,40.653018951416016,N,108,0.0,0.0,21,Friday
id0099387,2,2016-06-20 15:39:07,2016-06-20 15:47:13,1,-73.7894515991211,40.64665985107422,-73.7894515991211,40.64665985107422,N,486,0.0,0.0,15,Monday
id2719223,1,2016-02-16 09:10:08,2016-02-16 09:19:15,1,-73.98026275634764,40.75269317626953,-73.98026275634764,40.75269317626953,N,547,0.0,0.0,9,Tuesday
id0565101,2,2016-05-09 16:42:12,2016-05-09 16:45:00,1,-73.97366333007811,40.75587844848633,-73.97366333007811,40.75587844848633,N,168,0.0,0.0,16,Monday
id0266688,2,2016-01-21 13:23:35,2016-01-21 13:34:55,1,-73.98918151855469,40.69164276123047,-73.98918151855469,40.69164276123047,N,680,0.0,0.0,13,Thursday
id2129044,2,2016-01-31 01:05:57,2016-01-31 01:13:36,5,-73.999755859375,40.72700119018555,-73.999755859375,40.72700119018555,N,459,0.0,0.0,1,Sunday
id0985060,2,2016-05-19 19:05:19,2016-05-19 19:07:06,2,-73.78663635253906,40.64449691772461,-73.78663635253906,40.64449691772461,N,107,0.0,0.0,19,Thursday
id2306955,1,2016-05-07 18:58:53,2016-05-07 19:12:05,1,-72.80966949462889,51.88108444213867,-73.98722839355469,40.7505989074707,N,792,1240.9086766508526,5640.493984776603,18,Saturday
id2968202,2,2016-06-04 23:11:59,2016-06-04 23:16:29,1,-74.13929748535155,40.63972091674805,-74.13929748535155,40.63972091674805,N,270,0.0,0.0,23,Saturday
id0612786,2,2016-06-28 06:31:30,2016-06-28 06:41:10,1,-73.97470855712889,40.79336929321289,-73.97470855712889,40.79336929321289,N,580,0.0,0.0,6,Tuesday
id3914638,1,2016-02-03 00:29:49,2016-02-03 00:30:03,1,-73.97381591796875,40.78307342529297,-73.97381591796875,40.78307342529297,N,14,0.0,0.0,0,Wednesday
id2017663,2,2016-05-23 06:58:35,2016-05-23 07:05:48,1,-73.96633911132812,40.63079833984375,-73.96633911132812,40.63079833984375,N,433,0.0,0.0,6,Monday
id1310365,1,2016-05-25 19:41:54,2016-05-25 19:47:05,1,-73.99088287353516,40.75123596191406,-73.99088287353516,40.75123596191406,N,311,0.0,0.0,19,Wednesday
id3941716,2,2016-05-30 15:42:13,2016-05-30 15:56:44,6,-74.046630859375,40.76626968383789,-74.046630859375,40.76626968383789,N,871,0.0,0.0,15,Monday
id1121674,1,2016-06-16 16:48:11,2016-06-16 16:48:13,1,-73.87012481689453,40.77346420288086,-73.87012481689453,40.77346420288086,N,2,0.0,0.0,16,Thursday
id1544361,2,2016-06-23 17:05:16,2016-06-23 17:08:06,1,-74.08995056152342,40.64178085327149,-74.08995056152342,40.64178085327149,N,170,0.0,0.0,17,Thursday
id2966334,1,2016-03-25 18:59:36,2016-03-25 18:59:39,1,-73.87735748291014,40.725898742675774,-73.87735748291014,40.725898742675774,N,3,0.0,0.0,18,Friday
id2231438,1,2016-02-25 19:50:44,2016-02-25 19:58:51,1,-73.9490966796875,40.78166580200195,-73.9490966796875,40.78166580200195,N,487,0.0,0.0,19,Thursday
id1226417,2,2016-05-09 23:01:05,2016-05-09 23:12:19,6,-73.99124908447266,40.74514389038086,-73.99124908447266,40.74514389038086,N,674,0.0,0.0,23,Monday
id1814505,2,2016-05-18 00:40:21,2016-05-18 00:54:52,1,-73.97730255126953,40.756881713867195,-73.97730255126953,40.756881713867195,N,871,0.0,0.0,0,Wednesday
id0869112,1,2016-04-28 12:48:38,2016-04-28 12:48:55,1,-73.97508239746092,40.7509994506836,-73.97508239746092,40.7509994506836,N,17,0.0,0.0,12,Thursday
id1247855,1,2016-05-28 09:57:35,2016-05-28 10:41:04,1,-73.9933090209961,40.75232696533203,-73.9933090209961,40.75232696533203,N,2609,0.0,0.0,9,Saturday
id0261431,2,2016-03-18 12:35:18,2016-03-18 12:47:53,5,-73.82177734375,40.6834831237793,-73.82177734375,40.6834831237793,N,755,0.0,0.0,12,Friday
id1275521,2,2016-03-26 17:27:21,2016-03-26 17:53:15,3,-73.99504852294923,40.73981094360352,-73.99504852294923,40.73981094360352,N,1554,0.0,0.0,17,Saturday
id2511655,2,2016-04-26 09:13:34,2016-04-26 09:22:36,1,-73.95321655273438,40.77936172485352,-73.95321655273438,40.77936172485352,N,542,0.0,0.0,9,Tuesday
id1850181,2,2016-04-28 19:43:07,2016-04-28 19:47:21,6,-73.81105804443358,40.68784332275391,-73.81105804443358,40.68784332275391,N,254,0.0,0.0,19,Thursday
id0398536,1,2016-02-23 00:05:58,2016-02-23 00:06:35,1,-73.87088012695312,40.77378082275391,-73.87088012695312,40.77378082275391,N,37,0.0,0.0,0,Tuesday
id3666614,2,2016-02-29 16:19:33,2016-02-29 16:32:55,1,-73.9794921875,40.76539993286133,-73.9794921875,40.76539993286133,N,802,0.0,0.0,16,Monday
id0672480,2,2016-06-21 11:13:25,2016-06-21 11:18:09,5,-73.9837188720703,40.73899841308594,-73.9837188720703,40.73899841308594,N,284,0.0,0.0,11,Tuesday
id2961605,1,2016-06-27 16:32:56,2016-06-27 16:33:18,4,-73.78301239013672,40.64393615722656,-73.78301239013672,40.64393615722656,N,22,0.0,0.0,16,Monday
id1560706,2,2016-01-04 14:53:22,2016-01-04 15:03:06,1,-73.97727966308595,40.7469596862793,-73.97727966308595,40.7469596862793,N,584,0.0,0.0,14,Monday
id0855725,1,2016-05-17 12:42:42,2016-05-17 12:42:44,1,-73.99075317382812,40.756153106689446,-73.99075317382812,40.756153106689446,N,2,0.0,0.0,12,Tuesday
id0666031,2,2016-04-28 18:12:08,2016-04-28 18:17:07,6,-73.78340148925781,40.73337936401367,-73.78340148925781,40.73337936401367,N,299,0.0,0.0,18,Thursday
id2651642,1,2016-06-01 20:24:57,2016-06-01 20:25:42,1,-73.67197418212889,40.98923110961913,-73.67197418212889,40.98923110961913,N,45,0.0,0.0,20,Wednesday
id3098395,2,2016-01-22 00:55:50,2016-01-22 00:56:10,1,-73.97390747070312,40.6746482849121,-73.97390747070312,40.6746482849121,N,20,0.0,0.0,0,Friday
id3892262,2,2016-03-13 15:19:35,2016-03-13 15:23:02,1,-73.9754180908203,40.72998046875,-73.7903060913086,40.64374542236328,N,207,18.318324298120128,318.5795530107848,15,Sunday
id3114407,2,2016-05-04 13:34:22,2016-05-04 14:14:24,1,-73.97895812988281,40.77722930908203,-73.97895812988281,40.77722930908203,N,2402,0.0,0.0,13,Wednesday
id3820729,1,2016-02-26 18:08:32,2016-02-26 18:08:34,1,-73.96202087402342,40.76357650756836,-73.96202087402342,40.76357650756836,N,2,0.0,0.0,18,Friday
id2044078,2,2016-05-31 20:05:33,2016-05-31 20:10:47,5,-74.00345611572266,40.71755599975586,-74.00345611572266,40.71755599975586,N,314,0.0,0.0,20,Tuesday
id1365562,1,2016-02-29 18:28:32,2016-02-29 18:28:40,1,-74.0423355102539,40.74544143676758,-74.0423355102539,40.74544143676758,N,8,0.0,0.0,18,Monday
id3045344,2,2016-01-20 12:25:27,2016-01-20 12:46:56,1,-73.96003723144531,40.7624397277832,-73.96003723144531,40.7624397277832,N,1289,0.0,0.0,12,Wednesday
id3618867,1,2016-06-01 06:31:49,2016-06-01 06:32:04,1,-73.94709014892578,40.74488067626953,-73.94709014892578,40.74488067626953,N,15,0.0,0.0,6,Wednesday
id1256075,2,2016-01-26 18:52:46,2016-01-26 19:03:17,1,-73.93431091308595,40.75762176513672,-73.93431091308595,40.75762176513672,N,631,0.0,0.0,18,Tuesday
id1301808,1,2016-03-05 02:12:34,2016-03-05 02:13:41,1,-74.00563049316406,40.73794555664063,-74.00563049316406,40.73794555664063,N,67,0.0,0.0,2,Saturday
id2769862,1,2016-02-06 15:43:15,2016-02-06 15:50:12,1,-77.89601898193358,37.77777099609375,-77.89601898193358,37.77777099609375,N,417,0.0,0.0,15,Saturday
id2640529,1,2016-02-16 12:40:26,2016-02-16 12:59:44,1,-73.99066162109375,40.76638412475586,-73.99066162109375,40.76638412475586,N,1158,0.0,0.0,12,Tuesday
id2791382,2,2016-03-29 19:29:04,2016-03-29 19:35:01,1,-73.93866729736328,40.75276947021485,-73.93866729736328,40.75276947021485,N,357,0.0,0.0,19,Tuesday
id2048686,1,2016-05-23 22:25:39,2016-05-23 22:26:03,1,-74.15689086914062,40.71038055419922,-74.15689086914062,40.71038055419922,N,24,0.0,0.0,22,Monday
id0299872,1,2016-06-01 12:27:28,2016-06-01 12:27:32,1,-73.97502136230467,40.74177932739258,-73.97502136230467,40.74177932739258,N,4,0.0,0.0,12,Wednesday
id1045481,2,2016-03-29 21:08:38,2016-03-29 21:18:34,6,-73.81685638427734,40.68618774414063,-73.81685638427734,40.68618774414063,N,596,0.0,0.0,21,Tuesday
id2472057,2,2016-05-15 18:43:21,2016-05-15 18:49:48,5,-73.82228088378906,40.684131622314446,-73.82228088378906,40.684131622314446,N,387,0.0,0.0,18,Sunday
id1801357,2,2016-01-30 10:01:43,2016-01-30 10:01:54,5,-73.93917846679686,40.63322067260742,-73.93917846679686,40.63322067260742,N,11,0.0,0.0,10,Saturday
id0202238,2,2016-01-13 05:32:04,2016-01-13 05:33:58,1,-73.78262329101561,40.644039154052734,-73.78262329101561,40.644039154052734,N,114,0.0,0.0,5,Wednesday
id3734570,2,2016-01-05 17:19:17,2016-01-05 17:25:56,1,-73.98248291015625,40.74259948730469,-73.98248291015625,40.74259948730469,N,399,0.0,0.0,17,Tuesday
id0086322,2,2016-01-18 07:00:29,2016-01-18 07:06:21,1,-73.88362884521484,40.72872161865234,-73.88362884521484,40.72872161865234,N,352,0.0,0.0,7,Monday
id3345698,1,2016-05-17 11:12:36,2016-05-17 11:30:56,1,-73.99371337890625,40.75089645385742,-73.99371337890625,40.75089645385742,N,1100,0.0,0.0,11,Tuesday
id0595291,1,2016-06-29 10:41:08,2016-06-29 10:55:04,1,-73.99043273925781,40.686561584472656,-73.99043273925781,40.686561584472656,N,836,0.0,0.0,10,Wednesday
id3713252,2,2016-01-23 12:16:33,2016-01-23 12:16:48,1,-73.95419311523438,40.81344985961913,-73.95419311523438,40.81344985961913,N,15,0.0,0.0,12,Saturday
id0146627,2,2016-06-12 02:37:02,2016-06-12 02:37:14,3,-73.93303680419923,40.850601196289055,-73.93303680419923,40.850601196289055,N,12,0.0,0.0,2,Sunday
id3398489,2,2016-06-26 16:24:23,2016-06-26 16:25:19,1,-73.94383239746092,40.81026077270508,-73.94383239746092,40.81026077270508,N,56,0.0,0.0,16,Sunday
id1347816,2,2016-01-06 01:05:23,2016-01-06 01:32:35,1,-73.98137664794923,40.7420310974121,-73.98137664794923,40.7420310974121,N,1632,0.0,0.0,1,Wednesday
id1549260,2,2016-02-26 15:03:06,2016-02-26 15:04:52,1,-73.98888397216798,40.6967887878418,-73.98888397216798,40.6967887878418,N,106,0.0,0.0,15,Friday
id2569850,2,2016-02-03 09:34:14,2016-02-03 09:36:11,5,-73.98921203613281,40.72903060913086,-73.98921203613281,40.72903060913086,N,117,0.0,0.0,9,Wednesday
id2653447,2,2016-01-06 15:03:50,2016-01-06 15:12:59,4,-73.96920776367188,40.79019927978516,-73.96920776367188,40.79019927978516,N,549,0.0,0.0,15,Wednesday
id3811236,2,2016-06-29 21:15:17,2016-06-29 21:24:58,1,-73.869873046875,40.77254867553711,-73.869873046875,40.77254867553711,N,581,0.0,0.0,21,Wednesday
id2905970,2,2016-03-10 19:23:47,2016-03-10 19:40:54,1,-74.10514068603516,40.68149185180664,-74.10514068603516,40.68149185180664,N,1027,0.0,0.0,19,Thursday
id3697087,2,2016-03-06 03:50:12,2016-03-06 04:02:48,1,-73.96868133544923,40.76301956176758,-73.96868133544923,40.76301956176758,N,756,0.0,0.0,3,Sunday
id3576603,1,2016-04-24 14:44:22,2016-04-24 14:44:34,1,-73.98548889160156,40.75558853149414,-73.98548889160156,40.75558853149414,N,12,0.0,0.0,14,Sunday
id3141648,1,2016-03-13 04:54:04,2016-03-13 04:54:39,1,-73.91121673583984,40.61861801147461,-73.91121673583984,40.61861801147461,N,35,0.0,0.0,4,Sunday
id2126692,2,2016-04-20 12:25:18,2016-04-20 12:39:39,1,-73.91694641113281,40.835498809814446,-73.91694641113281,40.835498809814446,N,861,0.0,0.0,12,Wednesday
id0034962,2,2016-06-29 17:48:33,2016-06-29 18:10:53,1,-74.00183868408203,40.751590728759766,-74.00183868408203,40.751590728759766,N,1340,0.0,0.0,17,Wednesday
id1253616,2,2016-06-08 09:38:47,2016-06-08 09:55:22,4,-73.9797134399414,40.755420684814446,-73.9797134399414,40.755420684814446,N,995,0.0,0.0,9,Wednesday
id2739557,2,2016-02-16 11:49:30,2016-02-16 11:50:34,1,-74.08387756347656,40.82944107055664,-74.08387756347656,40.82944107055664,N,64,0.0,0.0,11,Tuesday
id1198230,2,2016-03-21 16:11:33,2016-03-21 16:36:36,1,-73.96944427490233,40.76385116577149,-73.96944427490233,40.76385116577149,N,1503,0.0,0.0,16,Monday
id2594029,2,2016-06-28 07:02:23,2016-06-28 07:06:39,6,-73.72189331054686,40.734729766845696,-73.72189331054686,40.734729766845696,N,256,0.0,0.0,7,Tuesday
id2700643,2,2016-06-01 14:45:27,2016-06-01 15:00:33,2,-73.35372924804686,40.32448959350586,-73.35372924804686,40.32448959350586,N,906,0.0,0.0,14,Wednesday
id2737960,2,2016-06-15 07:32:42,2016-06-15 07:33:05,1,-73.95390319824217,40.743606567382805,-73.95390319824217,40.743606567382805,N,23,0.0,0.0,7,Wednesday
id1503254,1,2016-06-12 04:41:09,2016-06-12 04:41:55,1,-73.97993469238281,40.72039413452149,-73.97993469238281,40.72039413452149,Y,46,0.0,0.0,4,Sunday
id3496057,1,2016-04-29 07:48:39,2016-04-29 07:49:18,1,-73.78322601318358,40.64383316040039,-73.78322601318358,40.64383316040039,N,39,0.0,0.0,7,Friday
id3208751,2,2016-03-17 14:24:28,2016-03-17 14:35:34,1,-73.9785614013672,40.741249084472656,-73.9785614013672,40.741249084472656,N,666,0.0,0.0,14,Thursday
id2349486,1,2016-05-05 09:16:34,2016-05-05 09:22:19,1,-73.95194244384764,40.783050537109375,-73.95194244384764,40.783050537109375,N,345,0.0,0.0,9,Thursday
id1761856,2,2016-05-30 17:46:01,2016-05-30 17:53:48,1,-73.94786834716798,40.78327941894531,-73.94786834716798,40.78327941894531,N,467,0.0,0.0,17,Monday
id1800135,2,2016-06-25 13:43:10,2016-06-25 13:54:27,2,-73.99559020996092,40.754348754882805,-73.99559020996092,40.754348754882805,N,677,0.0,0.0,13,Saturday
id1549430,1,2016-06-10 22:47:21,2016-06-10 22:53:35,1,-73.97210693359375,40.75070190429688,-73.97210693359375,40.75070190429688,N,374,0.0,0.0,22,Friday
id0986520,1,2016-06-11 10:41:46,2016-06-11 10:42:00,1,-73.96492004394531,40.79170989990234,-73.96492004394531,40.79170989990234,N,14,0.0,0.0,10,Saturday
id0936828,2,2016-05-04 21:12:03,2016-05-04 21:18:02,1,-73.97537231445312,40.75494003295898,-73.97537231445312,40.75494003295898,N,359,0.0,0.0,21,Wednesday
id2508960,1,2016-06-08 04:22:05,2016-06-08 04:22:11,1,-73.95597076416014,40.77874755859375,-73.95597076416014,40.77874755859375,N,6,0.0,0.0,4,Wednesday
id0703418,2,2016-05-19 23:30:26,2016-05-20 00:07:45,5,-73.80388641357422,40.70703887939453,-73.80388641357422,40.70703887939453,N,2239,0.0,0.0,23,Thursday
id3874187,2,2016-05-29 12:52:54,2016-05-29 13:24:56,1,-74.01443481445312,40.7045783996582,-74.01443481445312,40.7045783996582,N,1922,0.0,0.0,12,Sunday
id2938384,2,2016-05-21 15:13:31,2016-05-21 15:18:40,6,-73.97825622558594,40.773052215576165,-73.97825622558594,40.773052215576165,N,309,0.0,0.0,15,Saturday
id2726613,2,2016-05-12 21:56:14,2016-05-12 22:00:32,2,-73.85592651367188,40.837600708007805,-73.85592651367188,40.837600708007805,N,258,0.0,0.0,21,Thursday
id1980150,1,2016-06-25 22:15:09,2016-06-25 22:30:59,1,-73.98405456542967,40.76854705810546,-73.98405456542967,40.76854705810546,N,950,0.0,0.0,22,Saturday
id3817116,1,2016-01-25 06:32:24,2016-01-25 06:32:36,1,-73.77706909179686,40.644973754882805,-73.77706909179686,40.644973754882805,N,12,0.0,0.0,6,Monday
id0908883,2,2016-06-29 19:32:13,2016-06-29 19:52:17,1,-73.83902740478516,40.7428092956543,-73.83902740478516,40.7428092956543,N,1204,0.0,0.0,19,Wednesday
id3347445,1,2016-01-13 10:56:09,2016-01-13 11:35:03,2,-73.95466613769531,40.82100296020508,-73.95466613769531,40.82100296020508,Y,2334,0.0,0.0,10,Wednesday
